Date Time Hour Beginning,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout
2022-04-08 06:00:00 AM,46797.0,5481.0,12190.271,372.199,12562,47,709.0
2022-04-08 07:00:00 AM,46797.0,5481.0,12227.493,373.266,12600,759,595.0
2022-04-08 08:00:00 AM,46797.0,5481.0,12316.087,373.266,12689,353,595.0
2022-04-08 09:00:00 AM,46797.0,5481.0,12349.788,380.832,12730,62,592.0
2022-04-08 10:00:00 AM,46797.0,5481.0,12367.954,380.832,12748,786,594.0
2022-04-08 11:00:00 AM,46797.0,5481.0,12580.735,380.832,12961,567,592.0
2022-04-08 12:00:00 PM,46797.0,5481.0,12128.859,397.423,12526,282,589.0
2022-04-08 01:00:00 PM,46797.0,5481.0,12112.421,397.423,12509,844,590.0
2022-04-08 02:00:00 PM,46797.0,5481.0,12176.737,388.623,12565,36,590.0
2022-04-08 03:00:00 PM,46797.0,5481.0,12411.121,392.69,12803,81,694.0
2022-04-08 04:00:00 PM,46797.0,5481.0,12286.521,493.301,12779,822,724.0
2022-04-08 05:00:00 PM,46797.0,5481.0,12064.803,509.9,12574,703,724.0
2022-04-08 06:00:00 PM,46797.0,5481.0,11944.135,513.933,12458,068,726.0
2022-04-08 07:00:00 PM,46797.0,5481.0,11733.756,508.126,12241,882,721.0
2022-04-08 08:00:00 PM,46797.0,5481.0,11621.469,452.218,12073,687,722.0
2022-04-08 09:00:00 PM,46797.0,5482.433,11787.983,389.802,12177,785,678.0
2022-04-08 10:00:00 PM,46797.0,5523.99,11881.896,389.802,12271,698,584.0
2022-04-08 11:00:00 PM,46797.0,5523.99,11866.29,341.269,12207,559,541.0
2022-04-09 12:00:00 AM,46797.0,5568.657,11797.885,333.802,12131,687,552.0
2022-04-09 01:00:00 AM,46797.0,5657.99,11703.385,333.802,12037,187,558.0
2022-04-09 02:00:00 AM,46797.0,5657.99,11832.34,318.689,12151,03,554.0
2022-04-09 03:00:00 AM,46797.0,5657.99,11918.271,309.94,12228,211,547.0
2022-04-09 04:00:00 AM,46797.0,5657.99,11681.335,309.94,11991,275,547.0
2022-04-09 05:00:00 AM,46797.0,5657.99,11636.335,309.94,11946,275,544.0
2022-04-09 06:00:00 AM,46797.0,5657.99,11630.475,309.94,11940,415,550.0
2022-04-09 07:00:00 AM,46797.0,5657.99,11680.177,309.94,11990,117,553.0
2022-04-09 08:00:00 AM,46797.0,5657.99,11981.562,309.94,12291,502,551.0
2022-04-09 09:00:00 AM,46797.0,5653.691,12340.149,309.94,12650,089,547.0
2022-04-09 10:00:00 AM,46797.0,5615.0,12364.949,309.94,12674,889,551.0
2022-04-09 11:00:00 AM,46797.0,5615.0,12376.519,319.107,12695,625,550.0
2022-04-09 12:00:00 PM,46797.0,5615.0,12456.443,346.606,12803,049,549.0
2022-04-09 01:00:00 PM,46797.0,5615.0,12406.784,341.656,12748,44,550.0
2022-04-09 02:00:00 PM,46797.0,5615.0,12427.036,341.929,12768,965,549.0
2022-04-09 03:00:00 PM,46797.0,5603.833,12340.938,336.801,12677,739,548.0
2022-04-09 04:00:00 PM,46797.0,5368.3,12134.65,349.939,12484,59,549.0
2022-04-09 05:00:00 PM,46797.0,5334.0,12072.834,347.2,12420,034,548.0
2022-04-09 06:00:00 PM,46797.0,5334.0,12000.208,364.536,12364,744,626.0
2022-04-09 07:00:00 PM,46797.0,5334.0,12009.208,364.536,12373,744,723.0
2022-04-09 08:00:00 PM,46797.0,5412.133,11638.118,344.288,11982,406,692.0
2022-04-09 09:00:00 PM,46797.0,5627.0,11182.738,288.606,11471,344,597.0
2022-04-09 10:00:00 PM,46797.0,5627.0,11181.275,288.606,11469,881,550.0
2022-04-09 11:00:00 PM,46797.0,5548.867,11195.762,288.606,11484,368,548.0
2022-04-10 12:00:00 AM,46797.0,5469.0,11205.375,288.606,11493,981,540.0
2022-04-10 01:00:00 AM,46797.0,5469.0,11194.81,288.606,11483,416,543.0
2022-04-10 02:00:00 AM,46797.0,5469.0,11189.088,288.606,11477,694,549.0
2022-04-10 03:00:00 AM,46797.0,5469.0,11202.091,288.606,11490,697,550.0
2022-04-10 04:00:00 AM,46797.0,5469.0,11303.353,288.606,11591,959,547.0
2022-04-10 05:00:00 AM,46797.0,5469.0,11409.287,282.05,11691,337,548.0
2022-04-10 06:00:00 AM,46797.0,5469.0,11616.226,267.902,11884,128,552.0
2022-04-10 07:00:00 AM,46797.0,5469.0,11548.95,267.902,11816,852,548.0
2022-04-10 08:00:00 AM,46797.0,5469.0,11521.263,267.902,11789,165,549.0
2022-04-10 09:00:00 AM,46797.0,5469.0,11545.93,281.67,11827,6,547.0
2022-04-10 10:00:00 AM,46797.0,5494.333,11719.359,271.757,11991,116,548.0
2022-04-10 11:00:00 AM,46797.0,5659.0,12796.483,311.008,13107,491,549.0
2022-04-10 12:00:00 PM,46797.0,5582.5,12974.433,350.213,13324,646,548.0
2022-04-10 01:00:00 PM,46797.0,5524.0,12954.997,333.126,13288,123,546.0
2022-04-10 02:00:00 PM,46797.0,5524.0,12497.666,333.126,12830,792,548.0
2022-04-10 03:00:00 PM,46797.0,5524.0,12487.806,333.126,12820,932,549.0
2022-04-10 04:00:00 PM,46797.0,5524.0,12809.141,368.067,13177,208,550.0
2022-04-10 05:00:00 PM,46797.0,5524.0,13029.081,367.89,13396,971,550.0
2022-04-10 06:00:00 PM,46797.0,5524.0,12615.807,350.533,12966,339,543.0
2022-04-10 07:00:00 PM,46797.0,5524.0,12425.101,333.126,12758,227,547.0
2022-04-10 08:00:00 PM,46797.0,5284.0,12146.385,333.126,12479,511,540.0
2022-04-10 09:00:00 PM,46797.0,5164.0,12614.039,271.548,12885,587,540.0
2022-04-10 10:00:00 PM,46797.0,5164.0,12597.725,254.516,12852,241,548.0
2022-04-10 11:00:00 PM,46797.0,5164.0,12578.768,254.516,12833,284,539.0
2022-04-11 12:00:00 AM,46797.0,5164.0,12999.009,268.46,13267,469,556.0
2022-04-11 01:00:00 AM,46797.0,5164.0,13209.13,324.979,13534,11,553.0
2022-04-11 02:00:00 AM,46797.0,4924.0,13147.106,373.309,13520,415,535.0
2022-04-11 03:00:00 AM,46797.0,4804.0,13227.997,450.543,13678,539,550.0
2022-04-11 04:00:00 AM,46797.0,4804.0,13560.974,512.285,14073,26,553.0
2022-04-11 05:00:00 AM,46797.0,4804.0,13438.6,780.044,14218,644,549.0
2022-04-11 06:00:00 AM,46797.0,4804.0,13373.82,780.166,14153,985,547.0
2022-04-11 07:00:00 AM,46797.0,4804.0,13444.358,676.599,14120,956,551.0
2022-04-11 08:00:00 AM,46797.0,4804.0,13426.408,678.372,14104,78,551.0
2022-04-11 09:00:00 AM,46797.0,4993.689,13257.156,788.264,14045,42,549.0
2022-04-11 10:00:00 AM,46797.0,5000.23,13626.499,831.664,14458,163,455.0
2022-04-11 11:00:00 AM,46797.0,5000.23,13793.118,844.946,14638,064,399.0
2022-04-11 12:00:00 PM,46797.0,5000.23,14138.301,808.633,14946,934,402.0
2022-04-11 01:00:00 PM,46797.0,5000.23,14499.592,797.731,15297,323,404.0
2022-04-11 02:00:00 PM,46797.0,5000.23,14570.932,711.894,15282,826,413.0
2022-04-11 03:00:00 PM,46797.0,5000.23,14581.151,678.161,15259,312,417.0
2022-04-11 04:00:00 PM,46797.0,5000.23,14531.524,804.265,15335,789,417.0
2022-04-11 05:00:00 PM,46797.0,4853.061,14328.639,906.851,15235,489,424.0
2022-04-11 06:00:00 PM,46797.0,4804.0,14291.451,867.373,15158,824,523.0
2022-04-11 07:00:00 PM,46797.0,4804.0,14245.049,896.892,15141,941,545.0
2022-04-11 08:00:00 PM,46797.0,4804.0,14311.169,824.618,15135,787,538.0
2022-04-11 09:00:00 PM,46797.0,4804.0,14582.751,834.849,15417,6,530.0
2022-04-11 10:00:00 PM,46797.0,4804.0,14477.163,902.571,15379,734,540.0
2022-04-11 11:00:00 PM,46797.0,4804.0,14041.175,839.455,14880,631,540.0
2022-04-12 12:00:00 AM,46797.0,4804.0,13896.899,703.695,14600,594,543.0
2022-04-12 01:00:00 AM,46797.0,4804.0,13933.121,668.192,14601,313,538.0
2022-04-12 02:00:00 AM,46797.0,4804.0,14002.148,594.189,14596,337,537.0
2022-04-12 03:00:00 AM,46797.0,4804.0,13962.172,572.538,14534,711,553.0
2022-04-12 04:00:00 AM,46797.0,4804.0,13771.566,653.914,14425,48,553.0
2022-04-12 05:00:00 AM,46797.0,4804.0,13693.463,644.315,14337,778,543.0
2022-04-12 06:00:00 AM,46797.0,4804.0,13684.259,596.843,14281,102,673.0
2022-04-12 07:00:00 AM,46797.0,4804.0,13673.263,578.88,14252,144,727.0
2022-04-12 08:00:00 AM,46797.0,4804.0,13706.331,589.236,14295,567,723.0
2022-04-12 09:00:00 AM,46797.0,4804.0,14089.35,559.577,14648,927,723.0
2022-04-12 10:00:00 AM,46797.0,4804.0,14325.883,585.107,14910,99,727.0
2022-04-12 11:00:00 AM,46797.0,4804.0,14415.237,569.603,14984,84,726.0
2022-04-12 12:00:00 PM,46797.0,4804.0,14571.808,657.634,15229,442,726.0
2022-04-12 01:00:00 PM,46797.0,4804.0,14867.253,751.869,15619,122,726.0
2022-04-12 02:00:00 PM,46797.0,4804.0,15253.173,788.671,16041,844,725.0
2022-04-12 03:00:00 PM,46797.0,4804.0,15209.814,856.841,16066,655,725.0
2022-04-12 04:00:00 PM,46797.0,4804.0,15188.691,898.163,16086,854,725.0
2022-04-12 05:00:00 PM,46797.0,4804.0,14737.758,864.152,15601,91,724.0
2022-04-12 06:00:00 PM,46797.0,4804.0,14493.832,853.352,15347,184,724.0
2022-04-12 07:00:00 PM,46797.0,4804.0,14591.333,842.377,15433,71,725.0
2022-04-12 08:00:00 PM,46797.0,4804.0,14842.815,828.699,15671,515,726.0
2022-04-12 09:00:00 PM,46797.0,4804.0,15131.532,769.7,15901,232,726.0
2022-04-12 10:00:00 PM,46797.0,4804.0,15156.416,705.434,15861,849,727.0
2022-04-12 11:00:00 PM,46797.0,4804.0,15125.827,707.351,15833,178,727.0
2022-04-13 12:00:00 AM,46797.0,5379.0,14562.534,590.066,15152,6,727.0
2022-04-13 01:00:00 AM,46797.0,5379.0,14256.463,600.657,14857,12,728.0
2022-04-13 02:00:00 AM,46797.0,5379.0,14604.809,579.772,15184,581,728.0
2022-04-13 03:00:00 AM,46797.0,5379.0,14737.846,720.74,15458,586,728.0
2022-04-13 04:00:00 AM,46797.0,5379.0,14669.304,763.939,15433,243,728.0
2022-04-13 05:00:00 AM,46797.0,5379.0,14215.664,773.214,14988,878,727.0
2022-04-13 06:00:00 AM,46797.0,5379.0,13955.703,765.424,14721,127,728.0
2022-04-13 07:00:00 AM,46797.0,5379.0,13963.039,878.661,14841,7,728.0
2022-04-13 08:00:00 AM,46797.0,5379.0,14095.444,855.027,14950,471,727.0
2022-04-13 09:00:00 AM,46797.0,5379.0,14495.988,819.478,15315,466,727.0
2022-04-13 10:00:00 AM,46797.0,5379.0,14793.768,825.801,15619,569,726.0
2022-04-13 11:00:00 AM,46797.0,5379.0,14739.051,887.936,15626,987,726.0
2022-04-13 12:00:00 PM,46797.0,5379.0,14603.805,916.731,15520,536,726.0
2022-04-13 01:00:00 PM,46797.0,5379.0,14718.574,1083.024,15801,598,723.0
2022-04-13 02:00:00 PM,46797.0,5379.0,14580.206,1491.471,16071,677,716.0
2022-04-13 03:00:00 PM,46797.0,5379.0,14455.085,1563.356,16018,441,724.0
2022-04-13 04:00:00 PM,46797.0,5379.0,14360.431,1478.115,15838,546,713.0
2022-04-13 05:00:00 PM,46797.0,5379.0,13835.727,1466.344,15302,071,719.0
2022-04-13 06:00:00 PM,46797.0,5379.0,13845.871,1460.753,15306,624,723.0
2022-04-13 07:00:00 PM,46797.0,5379.0,13812.82,1423.345,15236,165,722.0
2022-04-13 08:00:00 PM,46797.0,5379.0,14493.203,1362.555,15855,757,720.0
2022-04-13 09:00:00 PM,46797.0,5379.0,14861.272,968.355,15829,627,716.0
2022-04-13 10:00:00 PM,46797.0,5379.0,15227.283,688.847,15916,13,718.0
2022-04-13 11:00:00 PM,46797.0,5379.0,15356.988,698.191,16055,179,721.0
2022-04-14 12:00:00 AM,46797.0,5379.0,15214.374,854.284,16068,658,727.0
2022-04-14 01:00:00 AM,46797.0,5765.75,15185.381,809.898,15995,278,726.0
2022-04-14 02:00:00 AM,46797.0,6042.0,15247.764,709.092,15956,856,723.0
2022-04-14 03:00:00 AM,46797.0,6042.0,15241.904,700.025,15941,929,726.0
2022-04-14 04:00:00 AM,46797.0,6042.0,14933.801,695.357,15629,157,726.0
2022-04-14 05:00:00 AM,46797.0,6042.0,14201.729,689.374,14891,103,721.0
2022-04-14 06:00:00 AM,46797.0,6042.0,14101.856,579.506,14681,362,726.0
2022-04-14 07:00:00 AM,46797.0,6042.0,14118.89,543.63,14662,52,726.0
2022-04-14 08:00:00 AM,46797.0,6042.0,14104.566,526.871,14631,437,725.0
2022-04-14 09:00:00 AM,46797.0,6042.0,14262.959,526.936,14789,895,716.0
2022-04-14 10:00:00 AM,46797.0,6042.0,14216.852,523.53,14740,382,715.0
2022-04-14 11:00:00 AM,46797.0,6042.0,14508.18,523.53,15031,71,712.0
2022-04-14 12:00:00 PM,46797.0,6042.0,14592.505,523.53,15116,035,713.0
2022-04-14 01:00:00 PM,46797.0,6042.0,14588.207,523.53,15111,737,718.0
2022-04-14 02:00:00 PM,46797.0,6042.0,14497.759,523.53,15021,289,716.0
2022-04-14 03:00:00 PM,46797.0,6042.0,14410.248,523.53,14933,778,714.0
2022-04-14 04:00:00 PM,46797.0,6042.0,14347.291,693.73,15041,021,721.0
2022-04-14 05:00:00 PM,46797.0,6042.0,14200.622,694.537,14895,159,721.0
2022-04-14 06:00:00 PM,46797.0,6042.0,14086.797,770.487,14857,283,718.0
2022-04-14 07:00:00 PM,46797.0,6042.0,14125.18,717.234,14842,415,722.0
2022-04-14 08:00:00 PM,46797.0,6120.5,14294.266,655.53,14949,796,726.0
2022-04-14 09:00:00 PM,46797.0,6199.0,14189.132,654.58,14843,712,722.0
2022-04-14 10:00:00 PM,46797.0,6199.0,14160.685,652.53,14813,215,722.0
2022-04-14 11:00:00 PM,46797.0,6199.0,14259.694,609.33,14869,024,724.0
2022-04-15 12:00:00 AM,46797.0,6199.0,14288.702,598.663,14887,365,723.0
2022-04-15 01:00:00 AM,46797.0,6199.0,14348.435,516.53,14864,965,569.0
2022-04-15 02:00:00 AM,46797.0,6199.0,14313.285,516.53,14829,815,543.0
2022-04-15 03:00:00 AM,46797.0,6199.0,14282.034,516.53,14798,564,546.0
2022-04-15 04:00:00 AM,46797.0,6199.0,14197.052,516.53,14713,582,539.0
2022-04-15 05:00:00 AM,46797.0,6359.0,14214.342,509.163,14723,505,538.0
2022-04-15 06:00:00 AM,46797.0,6399.0,14120.67,499.53,14620,2,551.0
2022-04-15 07:00:00 AM,46797.0,6399.0,13951.415,499.53,14450,945,546.0
2022-04-15 08:00:00 AM,46797.0,6399.0,13799.631,539.098,14338,729,544.0
2022-04-15 09:00:00 AM,46797.0,6399.0,13986.095,632.737,14618,833,547.0
2022-04-15 10:00:00 AM,46797.0,6379.867,14044.71,621.26,14665,97,543.0
2022-04-15 11:00:00 AM,46797.0,6112.0,14017.918,630.393,14648,311,543.0
2022-04-15 12:00:00 PM,46797.0,6112.0,14103.002,735.86,14838,862,542.0
2022-04-15 01:00:00 PM,46797.0,6112.0,14242.376,686.563,14928,939,542.0
2022-04-15 02:00:00 PM,46797.0,6092.8,14327.948,694.365,15022,313,544.0
2022-04-15 03:00:00 PM,46797.0,5824.0,14504.549,722.69,15227,239,542.0
2022-04-15 04:00:00 PM,46797.0,5824.0,14256.837,689.543,14946,38,538.0
2022-04-15 05:00:00 PM,46797.0,5664.0,14231.817,686.53,14918,347,540.0
2022-04-15 06:00:00 PM,46797.0,5624.0,14209.245,686.53,14895,775,537.0
2022-04-15 07:00:00 PM,46797.0,5624.0,14006.445,746.136,14752,581,536.0
2022-04-15 08:00:00 PM,46797.0,5624.0,13835.49,769.717,14605,207,535.0
2022-04-15 09:00:00 PM,46797.0,5624.0,13819.299,734.417,14553,716,539.0
2022-04-15 10:00:00 PM,46797.0,5716.25,13840.327,721.85,14562,177,545.0
2022-04-15 11:00:00 PM,46797.0,6239.0,13819.193,673.667,14492,859,543.0
2022-04-16 12:00:00 AM,46797.0,6334.0,13680.228,672.85,14353,078,543.0
2022-04-16 01:00:00 AM,46797.0,6339.0,13572.628,679.118,14251,746,540.0
2022-04-16 02:00:00 AM,46797.0,6339.0,13504.228,690.919,14195,147,538.0
2022-04-16 03:00:00 AM,46797.0,6339.0,13662.748,690.919,14353,667,541.0
2022-04-16 04:00:00 AM,46797.0,6339.0,13670.074,643.069,14313,143,531.0
2022-04-16 05:00:00 AM,46797.0,6339.0,13663.832,587.369,14251,201,527.0
2022-04-16 06:00:00 AM,46797.0,6339.0,13646.798,496.496,14143,293,537.0
2022-04-16 07:00:00 AM,46797.0,6339.0,13778.31,486.951,14265,261,546.0
2022-04-16 08:00:00 AM,46797.0,6339.0,13814.833,486.951,14301,784,546.0
2022-04-16 09:00:00 AM,46797.0,6339.0,13830.654,486.951,14317,605,545.0
2022-04-16 10:00:00 AM,46797.0,6310.5,13822.746,487.284,14310,03,548.0
2022-04-16 11:00:00 AM,46797.0,6149.0,13865.207,499.351,14364,558,642.0
2022-04-16 12:00:00 PM,46797.0,6149.0,13902.34,505.121,14407,461,727.0
2022-04-16 01:00:00 PM,46797.0,6149.0,14906.0,509.264,15415,264,727.0
2022-04-16 02:00:00 PM,46797.0,6149.0,14675.159,605.96,15281,119,726.0
2022-04-16 03:00:00 PM,46797.0,6149.0,14330.253,661.928,14992,18,726.0
2022-04-16 04:00:00 PM,46797.0,6149.0,14252.266,711.914,14964,181,727.0
2022-04-16 05:00:00 PM,46797.0,6099.0,14027.453,629.63,14657,083,728.0
2022-04-16 06:00:00 PM,46797.0,6049.0,13704.793,605.33,14310,123,728.0
2022-04-16 07:00:00 PM,46797.0,6049.0,13585.144,608.096,14193,24,719.0
2022-04-16 08:00:00 PM,46797.0,6049.0,13439.076,607.773,14046,849,682.0
2022-04-16 09:00:00 PM,46797.0,6049.0,13528.633,600.009,14128,642,705.0
2022-04-16 10:00:00 PM,46797.0,6049.0,13599.612,603.153,14202,765,718.0
2022-04-16 11:00:00 PM,46797.0,6049.0,13473.996,609.235,14083,231,585.0
2022-04-17 12:00:00 AM,46797.0,5474.0,14178.49,594.935,14773,425,545.0
2022-04-17 01:00:00 AM,46797.0,5474.0,14376.013,594.935,14970,948,548.0
2022-04-17 02:00:00 AM,46797.0,5474.0,14792.721,597.397,15390,118,546.0
2022-04-17 03:00:00 AM,46797.0,5474.0,15124.633,613.702,15738,334,545.0
2022-04-17 04:00:00 AM,46797.0,5474.0,15210.224,588.868,15799,092,546.0
2022-04-17 05:00:00 AM,46797.0,5474.0,15239.479,609.958,15849,437,588.0
2022-04-17 06:00:00 AM,46797.0,5474.0,15076.872,633.643,15710,515,640.0
2022-04-17 07:00:00 AM,46797.0,5474.0,15081.535,627.409,15708,944,642.0
2022-04-17 08:00:00 AM,46797.0,5474.0,14984.322,770.738,15755,06,642.0
2022-04-17 09:00:00 AM,46797.0,5474.0,15071.052,771.253,15842,305,639.0
2022-04-17 10:00:00 AM,46797.0,5474.0,15158.405,793.171,15951,576,640.0
2022-04-17 11:00:00 AM,46797.0,5474.0,15113.013,800.168,15913,181,642.0
2022-04-17 12:00:00 PM,46797.0,5474.0,15304.324,764.916,16069,24,643.0
2022-04-17 01:00:00 PM,46797.0,5474.0,15180.86,1093.99,16274,85,643.0
2022-04-17 02:00:00 PM,46797.0,5474.0,15651.993,1146.671,16798,664,635.0
2022-04-17 03:00:00 PM,46797.0,5474.0,15745.012,1109.824,16854,836,641.0
2022-04-17 04:00:00 PM,46797.0,5474.0,15955.33,1061.834,17017,164,641.0
2022-04-17 05:00:00 PM,46797.0,5714.0,15497.548,996.701,16494,249,639.0
2022-04-17 06:00:00 PM,46797.0,5762.0,15407.165,965.809,16372,974,639.0
2022-04-17 07:00:00 PM,46797.0,5762.0,15520.415,989.317,16509,731,642.0
2022-04-17 08:00:00 PM,46797.0,5762.0,15288.303,1012.209,16300,512,627.0
2022-04-17 09:00:00 PM,46797.0,5522.0,15533.567,993.312,16526,879,638.0
2022-04-17 10:00:00 PM,46797.0,5474.0,15738.959,1012.851,16751,81,641.0
2022-04-17 11:00:00 PM,46797.0,5474.0,15730.187,949.284,16679,472,633.0
2022-04-18 12:00:00 AM,46797.0,5474.0,15634.954,936.851,16571,805,636.0
2022-04-18 01:00:00 AM,46797.0,5474.0,15799.26,905.55,16704,81,631.0
2022-04-18 02:00:00 AM,46797.0,5513.583,15662.461,906.693,16569,154,636.0
2022-04-18 03:00:00 AM,46797.0,5569.0,15523.334,914.226,16437,56,639.0
2022-04-18 04:00:00 AM,46797.0,5569.0,15562.26,925.526,16487,786,639.0
2022-04-18 05:00:00 AM,46797.0,5529.417,15460.785,999.18,16459,965,600.0
2022-04-18 06:00:00 AM,46797.0,5474.0,15316.81,1045.417,16362,227,499.0
2022-04-18 07:00:00 AM,46797.0,5474.0,15250.861,951.039,16201,9,490.0
2022-04-18 08:00:00 AM,46797.0,5474.0,15183.978,900.757,16084,735,484.0
2022-04-18 09:00:00 AM,46797.0,5474.0,15313.207,891.358,16204,565,496.0
2022-04-18 10:00:00 AM,46797.0,5474.0,15456.755,917.755,16374,51,546.0
2022-04-18 11:00:00 AM,46797.0,5474.0,15311.996,963.605,16275,601,546.0
2022-04-18 12:00:00 PM,46797.0,5474.0,15375.254,921.152,16296,405,549.0
2022-04-18 01:00:00 PM,46797.0,5474.0,15808.151,946.045,16754,196,541.0
2022-04-18 02:00:00 PM,46797.0,5474.0,15628.649,993.444,16622,093,545.0
2022-04-18 03:00:00 PM,46797.0,5474.0,15011.537,1099.206,16110,743,548.0
2022-04-18 04:00:00 PM,46797.0,5474.0,14726.0,1145.441,15871,442,551.0
2022-04-18 05:00:00 PM,46797.0,5474.0,14542.732,1245.638,15788,37,551.0
2022-04-18 06:00:00 PM,46797.0,5474.0,14624.755,1017.127,15641,882,598.0
2022-04-18 07:00:00 PM,46797.0,5474.0,14502.877,995.582,15498,459,638.0
2022-04-18 08:00:00 PM,46797.0,5474.0,14361.925,981.674,15343,599,629.0
2022-04-18 09:00:00 PM,46797.0,5474.0,14368.489,853.258,15221,747,636.0
2022-04-18 10:00:00 PM,46797.0,5474.0,14738.184,751.187,15489,371,630.0
2022-04-18 11:00:00 PM,46797.0,5474.0,14812.442,631.345,15443,787,635.0
2022-04-19 12:00:00 AM,46797.0,5474.0,14961.552,549.695,15511,247,633.0
2022-04-19 01:00:00 AM,46797.0,5474.0,14845.396,617.751,15463,147,635.0
2022-04-19 02:00:00 AM,46797.0,5474.0,14980.011,648.981,15628,992,632.0
2022-04-19 03:00:00 AM,46797.0,5474.0,15199.924,685.562,15885,486,630.0
2022-04-19 04:00:00 AM,46797.0,5474.0,15045.414,630.987,15676,401,648.0
2022-04-19 05:00:00 AM,46797.0,5474.0,14767.452,613.14,15380,592,638.0
2022-04-19 06:00:00 AM,46797.0,5474.0,14632.755,654.376,15287,131,636.0
2022-04-19 07:00:00 AM,46797.0,5176.5,15378.967,703.751,16082,718,635.0
2022-04-19 08:00:00 AM,46797.0,5124.0,15474.757,732.217,16206,974,631.0
2022-04-19 09:00:00 AM,46797.0,5124.0,15494.261,740.352,16234,613,669.0
2022-04-19 10:00:00 AM,46797.0,5124.0,15738.973,646.537,16385,51,726.0
2022-04-19 11:00:00 AM,46797.0,5124.0,15736.35,647.853,16384,203,728.0
2022-04-19 12:00:00 PM,46797.0,5124.0,15480.614,719.653,16200,266,727.0
2022-04-19 01:00:00 PM,46797.0,5124.0,15417.012,770.77,16187,782,727.0
2022-04-19 02:00:00 PM,46797.0,5124.0,15148.779,895.331,16044,11,727.0
2022-04-19 03:00:00 PM,46797.0,5124.0,15089.75,789.933,15879,683,727.0
2022-04-19 04:00:00 PM,46797.0,5124.0,14906.719,745.734,15652,453,603.0
2022-04-19 05:00:00 PM,46797.0,5124.0,16064.039,703.746,16767,784,544.0
2022-04-19 06:00:00 PM,46797.0,5124.0,16316.621,676.431,16993,052,475.0
2022-04-19 07:00:00 PM,46797.0,5124.0,16345.056,741.497,17086,553,455.0
2022-04-19 08:00:00 PM,46797.0,5157.15,16300.811,745.715,17046,525,455.0
2022-04-19 09:00:00 PM,46797.0,5787.0,16123.419,640.455,16763,874,455.0
2022-04-19 10:00:00 PM,46797.0,5787.0,16074.507,613.777,16688,284,455.0
2022-04-19 11:00:00 PM,46797.0,5787.0,16010.854,611.134,16621,988,455.0
2022-04-20 12:00:00 AM,46797.0,5787.0,16151.883,606.738,16758,621,456.0
2022-04-20 01:00:00 AM,46797.0,5787.0,16377.088,552.454,16929,542,456.0
2022-04-20 02:00:00 AM,46797.0,5787.0,16230.167,585.546,16815,713,456.0
2022-04-20 03:00:00 AM,46797.0,5787.0,15869.792,602.538,16472,331,456.0
2022-04-20 04:00:00 AM,46797.0,5787.0,15508.252,734.565,16242,818,456.0
2022-04-20 05:00:00 AM,46797.0,5787.0,15184.328,747.024,15931,352,456.0
2022-04-20 06:00:00 AM,46797.0,5787.0,14945.023,747.024,15692,047,456.0
2022-04-20 07:00:00 AM,46797.0,5787.0,14685.281,795.514,15480,795,457.0
2022-04-20 08:00:00 AM,46797.0,5787.0,15156.917,802.593,15959,51,537.0
2022-04-20 09:00:00 AM,46797.0,5787.0,15096.089,708.436,15804,525,523.0
2022-04-20 10:00:00 AM,46797.0,5787.0,14611.194,691.844,15303,038,531.0
2022-04-20 11:00:00 AM,46797.0,5787.0,14562.856,686.318,15249,174,442.0
2022-04-20 12:00:00 PM,46797.0,5787.0,14281.715,686.318,14968,033,406.0
2022-04-20 01:00:00 PM,46797.0,5787.0,13968.596,686.318,14654,914,406.0
2022-04-20 02:00:00 PM,46797.0,5787.0,13959.235,686.318,14645,553,406.0
2022-04-20 03:00:00 PM,46797.0,5787.0,14052.858,693.266,14746,124,406.0
2022-04-20 04:00:00 PM,46797.0,5787.0,14144.012,702.351,14846,363,406.0
2022-04-20 05:00:00 PM,46797.0,5787.0,14069.569,767.3,14836,87,410.0
2022-04-20 06:00:00 PM,46797.0,5787.0,13954.973,805.942,14760,916,411.0
2022-04-20 07:00:00 PM,46797.0,5787.0,13877.442,813.043,14690,485,406.0
2022-04-20 08:00:00 PM,46797.0,5787.0,13889.982,747.719,14637,701,406.0
2022-04-20 09:00:00 PM,46797.0,5787.0,13934.496,792.925,14727,421,406.0
2022-04-20 10:00:00 PM,46797.0,5566.267,13926.846,804.178,14731,024,406.0
2022-04-20 11:00:00 PM,46797.0,5479.0,13884.072,723.971,14608,043,406.0
2022-04-21 12:00:00 AM,46797.0,5479.0,13940.898,644.725,14585,623,407.0
2022-04-21 01:00:00 AM,46797.0,5412.483,14100.709,652.724,14753,433,407.0
2022-04-21 02:00:00 AM,46797.0,5172.0,14342.676,652.724,14995,4,407.0
2022-04-21 03:00:00 AM,46797.0,5172.0,14369.609,649.589,15019,198,426.0
2022-04-21 04:00:00 AM,46797.0,5172.0,14483.335,654.764,15138,099,454.0
